//以下全部出自网络和大佬资源，如有冒犯请联系删除。[所有内容仅供学习使用，请勿用于违法用途]
//
永久免费💝公告,#genre#
纬来日本台,rtmp://f13h.mine.nu/sat/tv771
纬来育乐台,rtmp://f13h.mine.nu/sat/tv701
纬来体育台,rtmp://f13h.mine.nu/sat/tv721
ELEVEN1台,rtmp://f13h.mine.nu/sat/tv731
ELEVEN2台,rtmp://f13h.mine.nu/sat/tv741
经典功夫台,http://43.138.170.29:35455/yy/1355002394
民视,rtmp://f13h.mine.nu/sat/tv051 
台视,rtmp://f13h.mine.nu/sat/tv071 
中视,rtmp://f13h.mine.nu/sat/tv091 
华视,rtmp://f13h.mine.nu/sat/tv111
纬来体育,rtmp://f13h.mine.nu/sat/tv721 
纬来育乐,rtmp://f13h.mine.nu/sat/tv701 
纬来日本,rtmp://f13h.mine.nu/sat/tv771 
东森超视,rtmp://f13h.mine.nu/sat/tv331 
MoMo综合,rtmp://f13h.mine.nu/sat/tv761
ELEVEN体育1,rtmp://f13h.mine.nu/sat/tv731 
ELEVEN体育2,rtmp://f13h.mine.nu/sat/tv741 
TVBS新闻,http://livetv.skycf.eu.org/live.m3u8?c=5

台视新闻,http://livetv.skycf.eu.org/live.m3u8?c=4
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8 
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8 
东森美洲2,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8 
东森美洲2,http://38.64.72.148:80/hls/modn/list/2015/chunklist1.m3u8 
緯來體育,http://cloud.yumixiu768.com/tmp/123.m3u8 
中天新闻,https://s2.pub/cctv-17 
台视,https://s2.pub/cctv-20 
台视,https://s2.pub/cctv-20 
民视综合台,https://s2.pub/cctv-19 
TVBS新闻,rtmp://f13h.mine.nu/sat/tv551
MOMO综合,rtmp://f13h.mine.nu/sat/tv761
台视,rtmp://f13h.mine.nu/sat/tv071
华视,rtmp://f13h.mine.nu/sat/tv111
民视,rtmp://f13h.mine.nu/sat/tv051
东森财经新闻,rtmp://f13h.mine.nu/sat/tv571
东森超视,rtmp://f13h.mine.nu/sat/tv331
纬来体育,rtmp://f13h.mine.nu/sat/tv721
纬来日本,rtmp://f13h.mine.nu/sat/tv771
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
ELTA体育1,rtmp://f13h.mine.nu/sat/md051
ELTA体育2,rtmp://f13h.mine.nu/sat/md041
中视,rtmp://f13h.mine.nu/sat/tv091
TVBS欢乐,rtmp://f13h.mine.nu/sat/tv421
民视新闻,http://livetv.skycf.eu.org/live.m3u8?c=8
中天新闻,http://107.174.133.144:2095/live.m3u8?c=7
东森新闻,http://107.174.133.144:2095/live.m3u8?c=6
环宇新闻,http://107.174.133.144:2095/live.m3u8?c=4
三立新闻,http://107.174.133.144:2095/live.m3u8?c=3
民视新闻,http://107.174.133.144:2095/live.m3u8?c=8

ELEVEN1台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejjojjxcvyhjsjhtejwfhfvjjdvbdjsjjjhjljsjvcelevend.flv
三立LIVE台,http://ali.hlspull.yximgs.com/live/huanqiuhklivehmcyoywjjubjfdjfvchtcbsjjjvfjhncvndvbsxcbmjsllive.flv
民视,http://ali.hlspull.yximgs.com/live/huanqiuhklivephjwfpjwvnjfdlsetfjjjjsjsftewjhvcbjjfdjuoljbms.flv
中天新闻,http://ali.hlspull.yximgs.com/live/ztxw3a8822l300041522-9936985222000887888-dhldhnLDNSAMa.flv
中天新闻2,http://ali.hlspull.yximgs.com/live/ztxw2888999546-dhldhnLDNSAMa.flv
中视新闻,http://ali.hlspull.yximgs.com/live/abc888445889889-dhldhnLDNSAMa.flv
民视新闻,http://ali.hlspull.yximgs.com/live/msxwtbbbst885231889-dhldhnLDNSAMa.flv
寰宇新闻,http://ali.hlspull.yximgs.com/live/hyxwtbbbst885231889-dhldhnLDNSAMa.flv
东森新闻,http://ali.hlspull.yximgs.com/live/dsxwtbbbst885231889-dhldhnLDNSAMa.flv
三立新闻,http://ali.hlspull.yximgs.com/live/sanli8887755464889-dhldhnLDNSAMa.flv
TVBS,http://ali.hlspull.yximgs.com/live/tvbsmytv444477885-dhldhnLDNSAMa.flv
民视新闻,http://livetv.skycf.eu.org/live.m3u8?c=11
镜新闻,http://livetv.skycf.eu.org/live.m3u8?c=10
中天亚洲,http://livetv.skycf.eu.org/live.m3u8?c=3
中天新闻,http://livetv.skycf.eu.org/live.m3u8?c=7
公视,http://livetv.skycf.eu.org/live.m3u8?c=8
民视新闻,http://livetv.skycf.eu.org/live.m3u8?c=11
三洋,http://livetv.skycf.eu.org/live.m3u8?c=12
华视新闻,http://livetv.skycf.eu.org/live.m3u8?c=13
东森经财,http://livetv.skycf.eu.org/live.m3u8?c=14
TVBS新闻,http://livetv.skycf.eu.org/live.m3u8?c=5
中天新闻,http://livetv.skycf.eu.org/live.m3u8?c=7
三立新闻,http://livetv.skycf.eu.org/live.m3u8?c=12
镜新闻台,http://livetv.skycf.eu.org/live.m3u8?c=10
公视新闻,http://livetv.skycf.eu.org/live.m3u8?c=8
中视新闻,http://livetv.skycf.eu.org/live.m3u8?c=6
民视新闻,http://livetv.skycf.eu.org/live.m3u8?c=11
台视新闻,http://livetv.skycf.eu.org/live.m3u8?c=4
中视,rtmp://220.130.201.73/sat/tv091 
华视,rtmp://220.130.201.73/sat/tv111 
台视,rtmp://220.130.201.73/sat/tv071 
民视,rtmp://220.130.201.73/sat/tv051 
纬来体育,rtmp://220.130.201.73/sat/tv721
纬来育乐,rtmp://220.130.201.73/sat/tv701 
纬来日本,rtmp://220.130.201.73/sat/tv771 
东森超视,rtmp://220.130.201.73/sat/tv331 
民视,rtmp://f13h.mine.nu/sat/tv051 
台视,rtmp://f13h.mine.nu/sat/tv071 
中视,rtmp://f13h.mine.nu/sat/tv091 
华视,rtmp://f13h.mine.nu/sat/tv111 
纬来体育,rtmp://f13h.mine.nu/sat/tv721 
纬来育乐,rtmp://f13h.mine.nu/sat/tv701 
纬来日本,rtmp://f13h.mine.nu/sat/tv771 
东森超视,rtmp://f13h.mine.nu/sat/tv331 
MoMo综合,rtmp://f13h.mine.nu/sat/tv761 
ELEVEN体育1,rtmp://f13h.mine.nu/sat/tv731 
ELEVEN体育2,rtmp://f13h.mine.nu/sat/tv741 
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8 
民视新闻,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8 
台视新聞,http://38.64.72.148/hls/modn/list/4013/playlist.m3u8 
东森超视,http://38.64.72.148/hls/modn/list/2013/chunklist1.m3u8 
东森卫视,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8 
TVBS-Asia,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8 
TVBS-Asia,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8 
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8 
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8 
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8 
东森美洲2,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8 
东森美洲2,http://38.64.72.148:80/hls/modn/list/2015/chunklist1.m3u8 
緯來體育,http://cloud.yumixiu768.com/tmp/123.m3u8 
中天新闻,https://s2.pub/cctv-17 
台视,https://s2.pub/cctv-20 
台视,https://s2.pub/cctv-20 
民视综合台,https://s2.pub/cctv-19 
华视电视,http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8
华视电视,http://38.64.72.148:80/hls/modn/list/4003/chunklist0.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8#http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8#http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
TVBS,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
民视新闻台,https://epg.pw/stream/7270ae89dc1f30cfec2c03d01b6e2fbc50863f60936b534814dfd28caa72181e.m3u8
东森超视,https://epg.pw/stream/9ee97d4efee35aa017c6d4ec03d219b96a4e63c74011ecc833877a100cf75d36.m3u8
TVB-jade,https://cloudfront41.lexanetwork.com:1344/relay01/livestream002.sdp/playlist.m3u8
TVB亚洲武侠,http://v2h.jdshipin.com/asia_action/asia_action.stream/chunklist.m3u8
东森LIVE,http://43.132.147.111:5532/youtube.php?id=twdongsenlive&p=123456admin 
EF通运,http://43.132.147.111:5532/youtube.php?id=tweftongyun&p=123456admin 
国会频道1,http://43.132.147.111:5532/youtube.php?id=twguohuipindao1&p=123456admin 
国会频道2,http://43.132.147.111:5532/youtube.php?id=twguohuipindao2&p=123456admin 
镜新闻,http://43.132.147.111:5532/youtube.php?id=twjingxinwen&p=123456admin 
三立LIVE,http://43.132.147.111:5532/youtube.php?id=twsanlilive&p=123456admin 
民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
💝湖北频道👉全网,#genre#
荆州公共,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv02.m3u8?auth_key=1735660799-0-0-1963c999651ea135890d90bcc5ae172d
荆州陇上,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv03.m3u8?auth_key=1735660799-0-0-73625822ff2c77aefa1589e94281edad
荆州综合,http://jingzhou-live21.cjyun.org:80/10085/s10085-jingzhou-tv01.m3u8?auth_key=1735660799-0-0-e0477d4b5bc584e7518a1bde13892cbe
十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8
十堰经济,https://p8.vzan.com/slowlive/701367497774448672/live.m3u8
荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8?zhubd
荆门教育,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
江夏新闻,http://59.175.226.142:280/gb28181/xwzh.m3u8?zhubd
麻城综合,http://119.36.30.199:8888/mctv1.m3u8
武汉新闻,http://stream.appwuhan.com/1tzb/sd/live.m3u8
武汉生活,http://stream.appwuhan.com/3tzb/sd/live.m3u8
武汉经济,http://stream.appwuhan.com/4tzb/sd/live.m3u8
武汉教育,http://stream.appwuhan.com/jyzb/sd/live.m3u8
荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
荆门教育,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8
十堰新闻,https://p8.vzan.com/slowlive/034028687228317362/live.m3u8?zbid=351104&tpid=868100086
十堰经济,https://p8.vzan.com/slowlive/701367497774448672/live.m3u8?zbid=351104&tpid=1550600621
江夏新闻,http://59.175.226.142:280/gb28181/xwzh.m3u8
池州综合,http://wjsp.chiznews.com:8037/live/xwzh.m3u8
池州生活,http://wjsp.chiznews.com:8037/live/wjsh.m3u8
扬州综合,https://cm-wshls.homecdn.com/live/8bb.m3u8
扬州城市,https://cm-wshls.homecdn.com/live/8bd.m3u8
扬州生活,https://cm-wshls.homecdn.com/live/8bf.m3u8
扬州邗江,https://cm-wshls.homecdn.com/live/8c3.m3u8
💝湖北电信👉电信,#genre#
CCTV-1综合HD,http://59.172.85.124:8686/rtp/239.254.100.96:8550
CCTV-2财经HD,http://59.172.85.124:8686/rtp/239.69.1.102:10250
CCTV-3综艺HD,http://59.172.85.124:8686/rtp/239.69.1.122:10370
CCTV-4中文国际HD,http://59.172.85.124:8686/rtp/239.69.1.138:10466
CCTV-5体育HD,http://59.172.85.124:8686/rtp/239.69.1.123:10376
CCTV-5+体育赛事HD,http://59.172.85.124:8686/rtp/239.254.100.234:9484
CCTV6-电影HD,http://59.172.85.124:8686/rtp/239.69.1.124:10382
CCTV-7军事农业HD,http://59.172.85.124:8686/rtp/239.69.1.103:10256
CCTV-8电视剧HD,http://59.172.85.124:8686/rtp/239.69.1.125:10388
CCTV-9纪录HD,http://59.172.85.124:8686/rtp/239.69.1.104:10262
CCTV-10科教HD,http://59.172.85.124:8686/rtp/239.69.1.105:10268
CCTV-11戏曲HD,http://59.172.85.124:8686/rtp/239.69.1.154:10560
CCTV-12社会与法HD,http://59.172.85.124:8686/rtp/239.69.1.106:10274
CCTV-13新闻HD,http://59.172.85.124:8686/rtp/239.254.100.161:9040
CCTV-14少儿HD,http://59.172.85.124:8686/rtp/239.69.1.107:10280
CCTV-15音乐HD,http://59.172.85.124:8686/rtp/239.69.1.155:10566
CCTV-16HD,http://59.172.85.124:8686/rtp/239.69.1.247:11124
CCTV-17HD,http://59.172.85.124:8686/rtp/239.69.1.152:10548
湖北卫视,http://59.172.85.124:8686/rtp/239.254.100.115:8664
湖北经济频道,http://59.172.85.124:8686/rtp/239.69.1.41:9886
湖北综合频道,http://59.172.85.124:8686/rtp/239.69.1.42:9892
湖北垄上频道,http://59.172.85.124:8686/rtp/239.69.1.43:9898
湖北公共·新闻,http://59.172.85.124:8686/rtp/239.69.1.40:9880
湖北影视频道,http://59.172.85.124:8686/rtp/239.69.1.204:10866
湖北教育频道,http://59.172.85.124:8686/rtp/239.69.1.206:10878
湖北生活频道,http://59.172.85.124:8686/rtp/239.69.1.205:10872
湖南卫视,http://59.172.85.124:8686/rtp/239.254.100.139:8908
浙江卫视,http://59.172.85.124:8686/rtp/239.254.100.143:8932
江苏卫视,http://59.172.85.124:8686/rtp/239.254.100.144:8938
东方卫视,http://59.172.85.124:8686/rtp/239.254.100.142:8926
北京卫视,http://59.172.85.124:8686/rtp/239.254.100.141:8920
广东卫视,http://59.172.85.124:8686/rtp/239.254.100.140:8914
深圳卫视,http://59.172.85.124:8686/rtp/239.254.100.137:8896
黑龙江卫视,http://59.172.85.124:8686/rtp/239.254.100.138:8902
天津卫视,http://59.172.85.124:8686/rtp/239.69.1.68:10048
山东卫视,http://59.172.85.124:8686/rtp/239.69.1.69:10054
安徽卫视,http://59.172.85.124:8686/rtp/239.69.1.70:10060
辽宁卫视,http://59.172.85.124:8686/rtp/239.69.1.71:10066
东南卫视,http://59.172.85.124:8686/rtp/239.69.1.108:10286
江西卫视,http://59.172.85.124:8686/rtp/239.69.1.126:10394
重庆卫视,http://59.172.85.124:8686/rtp/239.69.1.149:10530
贵州卫视,http://59.172.85.124:8686/rtp/239.69.1.150:10536
河南卫视,http://59.172.85.124:8686/rtp/239.69.1.168:10644
四川卫视,http://59.172.85.124:8686/rtp/239.69.1.169:10650
河北卫视,http://59.172.85.124:8686/rtp/239.69.1.157:10578
旅游卫视,http://59.172.85.124:8686/rtp/239.69.1.151:10542
广西卫视,http://59.172.85.124:8686/rtp/239.69.1.191:10788
吉林卫视,http://59.172.85.124:8686/rtp/239.69.1.212:10914
金鹰纪实,http://59.172.85.124:8686/rtp/239.69.1.109:10292
金鹰卡通,http://59.172.85.124:8686/rtp/239.69.1.248:11130
中国教育1台,http://59.172.85.124:8686/rtp/239.69.1.110:10298
山西卫视,http://59.172.85.124:8686/rtp/239.254.100.93:8532
云南卫视,http://59.172.85.124:8686/rtp/239.254.100.30:8154
西藏卫视,http://59.172.85.124:8686/rtp/239.254.100.35:8184
内蒙古卫视,http://59.172.85.124:8686/rtp/239.254.100.41:8220
新疆卫视,http://59.172.85.124:8686/rtp/239.254.100.47:8256
兵团卫视,http://59.172.85.124:8686/rtp/239.254.100.48:8262
青海卫视,http://59.172.85.124:8686/rtp/239.254.100.95:8544
河北卫视,http://59.172.85.124:8686/rtp/239.254.100.185:9190
陕西卫视,http://59.172.85.124:8686/rtp/239.254.100.186:9196
甘肃卫视,http://59.172.85.124:8686/rtp/239.254.100.187:9202
卡酷动画,http://59.172.85.124:8686/rtp/239.254.100.188:9208
三沙卫视,http://59.172.85.124:8686/rtp/239.69.1.171:10662
中国教育2,http://59.172.85.124:8686/rtp/239.69.1.183:10734
中国教育4台,http://59.172.85.124:8686/rtp/239.69.1.175:10686
山东教育卫视,http://59.172.85.124:8686/rtp/239.69.1.228:11010
金色频道,http://59.172.85.124:8686/rtp//27.31.211.146:554
环球奇观,http://59.172.85.124:8686/rtp/239.254.100.192:9232
国学,http://59.172.85.124:8686/rtp/239.254.100.194:9244
GTV游戏竞技,http://59.172.85.124:8686/rtp/239.254.100.197:9262
央广健康,http://59.172.85.124:8686/rtp/239.254.100.207:9322
现代女性,http://59.172.85.124:8686/rtp/239.254.100.208:9328
财富天下,http://59.172.85.124:8686/rtp/239.254.100.210:9340
怀旧剧场,http://59.172.85.124:8686/rtp/239.69.1.89:10174
风云音乐,http://59.172.85.124:8686/rtp/239.69.1.90:10180
快乐垂钓,http://59.172.85.124:8686/rtp/239.69.1.142:10488
先锋乒羽,http://59.172.85.124:8686/rtp/239.69.1.143:10494
风云足球,http://59.172.85.124:8686/rtp/239.69.1.81:10126
汽摩,http://59.172.85.124:8686/rtp/239.69.1.84:10144
老故事,http://59.172.85.124:8686/rtp/239.69.1.85:10150
兵器科技,http://59.172.85.124:8686/rtp/239.69.1.79:10114
茶频道,http://59.172.85.124:8686/rtp/239.69.1.144:10500
CHC高清电影HD,http://59.172.85.124:8686/rtp/239.69.1.241:11088
CHC动作电影,http://59.172.85.124:8686/rtp/239.69.1.242:11094
CHC家庭电影,http://59.172.85.124:8686/rtp/239.69.1.243:11100
四海钓鱼,http://59.172.85.124:8686/rtp/239.69.1.244:11106
世界地理,http://59.172.85.124:8686/rtp/239.69.1.91:10186
高尔夫网球,http://59.172.85.124:8686/rtp/239.69.1.83:10138
第一剧场,http://59.172.85.124:8686/rtp/239.69.1.74:10084
央视台球,http://59.172.85.124:8686/rtp/239.69.1.98:10224
电视指南,http://59.172.85.124:8686/rtp/239.69.1.87:10162
网络棋牌,http://59.172.85.124:8686/rtp/239.69.1.186:10758
新动漫,http://59.172.85.124:8686/rtp/239.69.1.187:10764
女性时尚,http://59.172.85.124:8686/rtp/239.69.1.86:10156
书画频道,http://59.172.85.124:8686/rtp/239.69.1.189:10776
直播中国,http://59.172.85.124:8686/rtp/239.69.1.21:9766
iTV导视HD,http://59.172.85.124:8686/rtp/239.69.1.65:10030
九屏导视HD,http://59.172.85.124:8686/rtp/239.69.1.156:10572
芒果1,http://59.172.85.124:8686/rtp/239.69.1.12:9712
芒果2,http://59.172.85.124:8686/rtp/239.69.1.13:9718
爱生活,http://59.172.85.124:8686/rtp/239.69.1.176:10692
天门电视台,http://59.172.85.124:8686/rtp/239.254.100.84:8478
天门农业,http://59.172.85.124:8686/rtp/239.254.100.89:8508
凤凰资讯,http://play-live.ifeng.com/live/06OLEEWQKN4.m3u8

凤凰香港,http://59.44.10.113:9901/tsfile/live/1080_1.m3u8
💝广东电信👉电信,#genre#
CCTV1高清,http://113.117.106.139:8166/rtp/239.77.1.17:5146
CCTV1高清,http://113.117.106.139:8800/rtp/239.77.1.144:5146
CCTV1高清,http://113.117.106.139:8800/rtp/239.77.0.86:5146
CCTV1超清,http://113.117.106.139:8800/rtp/239.77.0.129:5146
CCTV2高清,http://113.117.106.139:8800/rtp/239.77.1.158:5146
CCTV2高清,http://113.117.106.139:8800/rtp/239.253.43.17:5146
CCTV2高清,http://113.117.106.139:8800/rtp/239.77.0.137:5146
CCTV3高清,http://113.117.106.139:8800/rtp/239.77.0.169:5146
CCTV3超清,http://113.117.106.139:8800/rtp/239.77.0.175:5146
CCTV4高清,http://113.117.106.139:8800/rtp/239.77.1.163:5146
CCTV4高清,http://113.117.106.139:8800/rtp/239.77.1.166:5146
CCTV4高清,http://113.117.106.139:8800/rtp/239.77.0.78:5146
CCTV5高清,http://113.117.106.139:8800/rtp/239.77.0.241:5146
CCTV5高清,http://113.117.106.139:8800/rtp/239.77.0.170:5146
CCTV5超清,http://113.117.106.139:8800/rtp/239.77.0.177:5146
CCTV5+高清,http://113.117.106.139:8800/rtp/239.77.0.87:5146
CCTV5+高清,http://113.117.106.139:8800/rtp/239.77.1.31:5146
CCTV5+高清,http://113.117.106.139:8800/rtp/239.77.1.147:5146
CCTV6高清,http://113.117.106.139:8800/rtp/239.77.0.171:5146
CCTV6超清 (CAVS),http://113.117.106.139:8800/rtp/239.77.0.178:5146
CCTV7高清,http://113.117.106.139:8800/rtp/239.77.1.159:5146
CCTV7高清,http://113.117.106.139:8800/rtp/239.77.1.167:5146
CCTV7高清,http://113.117.106.139:8800/rtp/239.77.0.138:5146
CCTV8高清,http://113.117.106.139:8800/rtp/239.77.0.172:5146
CCTV8超清,http://113.117.106.139:8800/rtp/239.77.0.181:5146
CCTV9高清,http://113.117.106.139:8800/rtp/239.77.1.160:5146
CCTV9高清,http://113.117.106.139:8800/rtp/239.77.1.168:5146
CCTV9高清,http://113.117.106.139:8800/rtp/239.77.0.135:5146
CCTV10高清,http://113.117.106.139:8800/rtp/239.77.1.113:5146
CCTV10高清,http://113.117.106.139:8800/rtp/239.77.1.169:5146
CCTV10高清,http://113.117.106.139:8800/rtp/239.77.0.134:5146
CCTV11高清,http://113.117.106.139:8800/rtp/239.77.1.238:5146
CCTV12高清,http://113.117.106.139:8800/rtp/239.77.1.109:5146
CCTV12高清,http://113.117.106.139:8800/rtp/239.77.1.170:5146
CCTV12高清,http://113.117.106.139:8800/rtp/239.77.0.136:5146
CCTV13高清,http://113.117.106.139:8800/rtp/239.77.0.188:5146
CCTV13高清,http://113.117.106.139:8800/rtp/239.253.43.196:5146
CCTV14高清,http://113.117.106.139:8800/rtp/239.77.1.161:5146
CCTV14高清,http://113.117.106.139:8800/rtp/239.77.1.171:5146
CCTV14高清,http://113.117.106.139:8800/rtp/239.77.0.133:5146
CCTV15高清,http://113.117.106.139:8800/rtp/239.77.1.239:5146
CCTV16高清,http://113.117.106.139:8800/rtp/239.77.1.76:5146
CCTV16-4K,http://113.117.106.139:8800/rtp/239.77.1.98:5146
CCTV17高清,http://113.117.106.139:8800/rtp/239.77.1.121:5146
CCTV17高清,http://113.117.106.139:8800/rtp/239.77.0.198:5146
CCTV4K,http://113.117.106.139:8800/rtp/239.77.0.194:5146
CCTV4K50p,http://113.117.106.139:8800/rtp/239.77.0.174:5146
CGTN英语高清,http://113.117.106.139:8800/rtp/239.77.0.199:5146
CGTN西班牙语高清,http://113.117.106.139:8800/rtp/239.77.0.221:5146
CGTN法语高清,http://113.117.106.139:8800/rtp/239.77.0.228:5146
CGTN阿拉伯语高清,http://113.117.106.139:8800/rtp/239.253.43.200:5146
CGTN俄语高清,http://113.117.106.139:8800/rtp/239.253.43.201:5146




广东卫视高清,http://113.117.106.139:8800/rtp/239.77.1.19:5146
广东卫视高清,http://113.117.106.139:8800/rtp/239.77.1.152:5146
广东卫视高清,http://113.117.106.139:8800/rtp/239.77.0.232:5146
广东卫视高清,http://113.117.106.139:8800/rtp/239.77.0.84:5146
广东卫视超清,http://113.117.106.139:8800/rtp/239.77.0.166:5146
广东珠江高清,http://113.117.106.139:8800/rtp/239.77.0.1:5146
广东珠江超清,http://113.117.106.139:8800/rtp/239.77.0.114:5146
广东新闻高清,http://113.117.106.139:8800/rtp/239.77.0.173:5146
广东公共高清,http://113.117.106.139:8800/rtp/239.77.0.225:5146
广东体育高清,http://113.117.106.139:8800/rtp/239.77.0.112:5146
广东体育超清,http://113.117.106.139:8800/rtp/239.77.0.168:5146
经济科教高清,http://113.117.106.139:8800/rtp/239.77.0.85:5146
经济科教超清,http://113.117.106.139:8800/rtp/239.77.0.167:5146
南方卫视高清,http://113.117.106.139:8800/rtp/239.77.0.215:5146
广东影视高清,http://113.117.106.139:8800/rtp/239.77.0.217:5146
广东少儿高清,http://113.117.106.139:8800/rtp/239.77.0.250:5146
嘉佳卡通高清,http://113.117.106.139:8800/rtp/239.77.0.179:5146
广东综艺 4K50p,http://113.117.106.139:8800/rtp/239.77.1.236:5146
广东综艺 4K,http://113.117.106.139:8800/rtp/239.77.1.237:5146
广东综艺(4k),http://113.117.106.139:8800/rtp/239.77.0.244:5146
广东综艺 宽色域(4k),http://113.117.106.139:8800/rtp/239.77.0.246:5146
广东综艺(4k),http://113.117.106.139:8800/rtp/239.77.0.245:5146
广东综艺 宽色域AVS2(4k) (AVS2),http://113.117.106.139:8800/rtp/239.77.0.252:5146
